ID da fila;ID do pedido;Data do pedido;Data de envio;Modo de envio;ID do cliente;Nome do cliente;Segmento;Cidade;longitude;latitude;Estado;País/Região;Região;ID do produto;Categoria;Sub-categoria;Nome do produto;Vendas;Quantidade;Desconto;Lucro
10097;US-2020-135895;05/09/2020;05/09/2020;No mesmo dia;PA-19420;Paulo Alves;Grande Empresa;bezerros;-35,75448795;-8,2353595;Pernambuco;Brasil;Sul;TEC-AC-10004358;Tecnologia;Acessórios;SanDisk Mouse, Reciclado;192,64;2;0,6;-154,16
10098;US-2021-130533;15/08/2021;22/08/2021;Classe padrão;SS-20680;Sophia Santos;Pequenas e Medias Empresas;presidente dutra;-44,49291886;-5,282374258;Maranhão;Brasil;Sul;TEC-TE-10003094;Tecnologia;Telefones;Apple Repetidor de sinal, Tamanhos variados;1860;5;0,6;-2511
10099;US-2019-159863;09/11/2019;13/11/2019;Classe padrão;FC-14200;Felipe Costa;Pequenas e Medias Empresas;camocim;-40,84752774;-2,900966575;Ceará;Brasil;Sul;MAT-MA-10003914;Material de escritório;Materiais;Fiskars Régua, Aço;184,4;5;0,6;-175,6
10100;US-2020-153822;17/09/2020;22/09/2020;Segunda classe;SC-20275;Samuel Costa;Varejo;vassouras;-43,66387402;-22,40900757;Rio de Janeiro;Brasil;Sul;MAT-PA-10003597;Material de escritório;Papel;Enermax Agenda, Multicolorido;446,32;7;0,6;-390,88
10101;US-2020-153822;17/09/2020;22/09/2020;Segunda classe;SC-20275;Samuel Costa;Varejo;vassouras;-43,66387402;-22,40900757;Rio de Janeiro;Brasil;Sul;MAT-PA-10003232;Material de escritório;Papel;SanDisk Papel de pergaminho, Multicolorido;434,88;9;0,6;-132,12
10102;US-2020-153822;17/09/2020;22/09/2020;Segunda classe;SC-20275;Samuel Costa;Varejo;vassouras;-43,66387402;-22,40900757;Rio de Janeiro;Brasil;Sul;MAT-AR-10002186;Material de escritório;Armazenamento;Tenex Armários, Industrial;2728,4;5;0,6;-1159,6
10103;US-2021-162999;25/02/2021;02/03/2021;Classe padrão;VM-21085;Victor Martins;Varejo;são miguel dos campos;-36,09426427;-9,779934576;Alagoas;Brasil;Sul;MAT-CO-10002427;Material de escritório;Colchetes;Stockwell Grampos, Embalagem tipo bulk;138,8;5;0,6;-125,2
10104;US-2021-117009;28/11/2021;02/12/2021;Segunda classe;SS-20410;Sarah Santos;Varejo;açu;-36,91792322;-5,571945999;Rio Grande do Norte;Brasil;Sul;TEC-TE-10002009;Tecnologia;Telefones;Cisco Smart Phone, Embalagem tipo bulk;1847,6;5;0,6;-1755,4
10105;US-2020-167850;15/08/2020;19/08/2020;Segunda classe;AM-10330;Alice Martins;Varejo;indaial;-49,24014046;-26,906256;Santa Catarina;Brasil;Sul;MAT-AC-10003595;Material de escritório;Eletrônicos;KitchenAid Geladeira, Branco;4208,64;3;0,6;-6312,96
10106;US-2020-167850;15/08/2020;19/08/2020;Segunda classe;AM-10330;Alice Martins;Varejo;indaial;-49,24014046;-26,906256;Santa Catarina;Brasil;Sul;MAT-EN-10002256;Material de escritório;Envelopes;Jiffy Com lacre, Prata;738,64;7;0,6;-776,16
10107;US-2020-167850;15/08/2020;19/08/2020;Segunda classe;AM-10330;Alice Martins;Varejo;indaial;-49,24014046;-26,906256;Santa Catarina;Brasil;Sul;MAT-CO-10002295;Material de escritório;Colchetes;Accos Elásticos, Metal;134,4;3;0,6;-104,4
10108;US-2019-111122;15/03/2019;19/03/2019;Classe padrão;MA-18685;Matheus Almeida;Pequenas e Medias Empresas;limoeiro do norte;-38,09909487;-5,15023902;Ceará;Brasil;Sul;MAT-EN-10001501;Material de escritório;Envelopes;Cameo Malote, Vermelho;679,6;5;0,6;-867,4
10109;US-2019-111115;20/03/2019;24/03/2019;Classe padrão;NR-19195;Nicolas Rocha;Pequenas e Medias Empresas;registro;-47,84105475;-24,49425143;São Paulo;Brasil;Sul;MAT-AR-10004964;Material de escritório;Arte;Stanley Bloco de desenho, Metal;487,36;4;0,6;-256,64
10110;US-2018-164259;30/12/2018;03/01/2019;Classe padrão;NC-19150;Nicolas Castro;Varejo;brumado;-41,6670695;-14,20543824;Bahia;Brasil;Sul;MÓV-ES-10003949;Móveis;Estantes;Dania Conjunto de pratelheiras, Preto;1820,8;4;0,6;-1866,4
10111;US-2018-164259;30/12/2018;03/01/2019;Classe padrão;NC-19150;Nicolas Castro;Varejo;brumado;-41,6670695;-14,20543824;Bahia;Brasil;Sul;TEC-MÁ-10003568;Tecnologia;Máquinas;Panasonic Impressora, Branco;1412,8;2;0,6;-918,4
10112;US-2021-143812;04/06/2021;06/06/2021;Primeira classe;IB-15130;Igor Barbosa;Varejo;açu;-36,91792322;-5,571945999;Rio Grande do Norte;Brasil;Sul;MÓV-CA-10000643;Móveis;Cadeiras;Novimex Cadeira de praia, Preto;580,4;5;0,6;-232,6
10113;US-2021-143812;04/06/2021;06/06/2021;Primeira classe;IB-15130;Igor Barbosa;Varejo;açu;-36,91792322;-5,571945999;Rio Grande do Norte;Brasil;Sul;TEC-CO-10004186;Tecnologia;Copiadoras;Canon Copiadora para uso pessoal, Colorida;765,1152;2;0,602;-407,6848
10114;US-2021-143812;04/06/2021;06/06/2021;Primeira classe;IB-15130;Igor Barbosa;Varejo;açu;-36,91792322;-5,571945999;Rio Grande do Norte;Brasil;Sul;MAT-EN-10004281;Material de escritório;Envelopes;GlobeWeis Com lacre, Reciclado;796,8;8;0,6;-558,4
10115;US-2021-143812;04/06/2021;06/06/2021;Primeira classe;IB-15130;Igor Barbosa;Varejo;açu;-36,91792322;-5,571945999;Rio Grande do Norte;Brasil;Sul;MÓV-CA-10000839;Móveis;Cadeiras;Office Star Cadeira de balanço, Ajustável;764,8;2;0,6;-764,8
10116;US-2021-143812;04/06/2021;06/06/2021;Primeira classe;IB-15130;Igor Barbosa;Varejo;açu;-36,91792322;-5,571945999;Rio Grande do Norte;Brasil;Sul;MAT-AR-10001098;Material de escritório;Arte;Boston Tela, Embalagem tipo bulk;431,28;3;0,6;-129,72
10117;US-2018-136007;04/01/2018;11/01/2018;Classe padrão;BP-11305;Bianca Pereira;Pequenas e Medias Empresas;pilar;-35,25988041;-7,259887985;Alagoas;Brasil;Sul;MAT-EN-10003609;Material de escritório;Envelopes;Jiffy Malote, Conjunto de 50;743,04;6;0,6;-1078,56
10118;US-2021-152751;25/12/2021;31/12/2021;Classe padrão;DB-12880;Diego Barros;Grande Empresa;pirapora;-44,95106538;-17,3495821;Minas Gerais;Brasil;Sul;MAT-PA-10000076;Material de escritório;Papel;Green Bar Agenda, Reciclado;189,6;3;0,6;-61,8
10119;US-2020-159415;15/11/2020;20/11/2020;Classe padrão;LC-17080;Leonor Cunha;Varejo;pirapora;-44,95106538;-17,3495821;Minas Gerais;Brasil;Sul;MÓV-ES-10000936;Móveis;Estantes;Dania Biblioteca, Tradicional;4832;5;0,6;-5799
10120;US-2021-140662;29/09/2021;04/10/2021;Classe padrão;VF-21460;Vitor Fernandes;Pequenas e Medias Empresas;bom jesus da lapa;-43,41714164;-13,25411437;Bahia;Brasil;Sul;MAT-CO-10004592;Material de escritório;Colchetes;Stockwell Percevejo niquelado, Metal;70,72;2;0,6;-83,28
10121;US-2021-140662;29/09/2021;04/10/2021;Classe padrão;VF-21460;Vitor Fernandes;Pequenas e Medias Empresas;bom jesus da lapa;-43,41714164;-13,25411437;Bahia;Brasil;Sul;MAT-FI-10002260;Material de escritório;Fichários;Ibico Divisórias, Durável;27,76;1;0,6;-35,44
10122;US-2021-130099;29/10/2021;03/11/2021;Classe padrão;GC-14395;Gabriel Castro;Grande Empresa;vassouras;-43,66387402;-22,40900757;Rio de Janeiro;Brasil;Sul;MAT-ET-10004056;Material de escritório;Etiquetas;HON Etiquetas redondas, Branco;88,8;5;0,6;-40,2
10123;US-2021-130099;29/10/2021;03/11/2021;Classe padrão;GC-14395;Gabriel Castro;Grande Empresa;vassouras;-43,66387402;-22,40900757;Rio de Janeiro;Brasil;Sul;MAT-AC-10001308;Material de escritório;Eletrônicos;KitchenAid Micro-ondas, Prata;2488,56;3;0,6;-746,64
10124;US-2021-130099;29/10/2021;03/11/2021;Classe padrão;GC-14395;Gabriel Castro;Grande Empresa;vassouras;-43,66387402;-22,40900757;Rio de Janeiro;Brasil;Sul;MAT-FI-10003125;Material de escritório;Fichários;Wilson Jones Perfurador, Econômico;74,64;1;0,6;-111,96
10125;US-2019-151050;11/03/2019;13/03/2019;Primeira classe;BC-11140;Beatriz Castro;Varejo;presidente dutra;-44,49291886;-5,282374258;Maranhão;Brasil;Sul;MAT-AR-10001941;Material de escritório;Arte;Boston Apontador, Embalagem tipo bulk;545,44;7;0,6;-287,56
10126;US-2018-155103;24/05/2018;29/05/2018;Classe padrão;RP-20020;Renan Pinto;Varejo;ponte nova;-42,90968427;-20,41664342;Minas Gerais;Brasil;Sul;TEC-MÁ-10000118;Tecnologia;Máquinas;Okidata Impressora de crachás, Branco;1858,56;4;0,6;-1069,44
10127;US-2020-160913;16/10/2020;20/10/2020;Classe padrão;LP-17500;Luana Pinto;Varejo;araranguá;-49,48096652;-28,93575201;Santa Catarina;Brasil;Sul;TEC-MÁ-10002989;Tecnologia;Máquinas;Panasonic Impressora de crachás, Durável;1391,52;3;0,6;-869,88
10128;US-2020-160913;16/10/2020;20/10/2020;Classe padrão;LP-17500;Luana Pinto;Varejo;araranguá;-49,48096652;-28,93575201;Santa Catarina;Brasil;Sul;MAT-FI-10000950;Material de escritório;Fichários;Wilson Jones Pasta argolada, Durável;116,16;3;0,6;-154,44
10129;US-2019-113523;07/05/2019;11/05/2019;Classe padrão;LA-16615;Laura Almeida;Grande Empresa;ponte nova;-42,90968427;-20,41664342;Minas Gerais;Brasil;Sul;TEC-CO-10002994;Tecnologia;Copiadoras;Brother Copiadora, Par;1391,8856;2;0,602;-1440,9144
10130;US-2019-113523;07/05/2019;11/05/2019;Classe padrão;LA-16615;Laura Almeida;Grande Empresa;ponte nova;-42,90968427;-20,41664342;Minas Gerais;Brasil;Sul;MAT-ET-10000384;Material de escritório;Etiquetas;Avery Etiquetas jurídicas, Durável;93,84;3;0,6;-47,16
10131;US-2019-113523;07/05/2019;11/05/2019;Classe padrão;LA-16615;Laura Almeida;Grande Empresa;ponte nova;-42,90968427;-20,41664342;Minas Gerais;Brasil;Sul;MAT-EN-10002055;Material de escritório;Envelopes;Kraft Envelope kraft, Conjunto de 50;282,56;4;0,6;-353,44
10132;US-2018-123078;09/06/2018;13/06/2018;Classe padrão;ER-13810;Erick Ribeiro;Grande Empresa;bom jesus da lapa;-43,41714164;-13,25411437;Bahia;Brasil;Sul;TEC-AC-10002226;Tecnologia;Acessórios;Enermax Cartão de memória, Reciclado;897,6;3;0,6;-493,8
10133;US-2018-123078;09/06/2018;13/06/2018;Classe padrão;ER-13810;Erick Ribeiro;Grande Empresa;bom jesus da lapa;-43,41714164;-13,25411437;Bahia;Brasil;Sul;MAT-CO-10002480;Material de escritório;Colchetes;Advantus Prendedores de papel, Tamanhos variados;89,28;2;0,6;-116,32
10134;US-2019-147543;22/07/2019;26/07/2019;Segunda classe;BG-11710;Bruna Goncalves;Varejo;limoeiro do norte;-38,09909487;-5,15023902;Ceará;Brasil;Sul;MAT-AR-10000176;Material de escritório;Armazenamento;Fellowes Carrinho bandeja, Metal;1454,72;4;0,6;-2000,48
10135;US-2019-147543;22/07/2019;26/07/2019;Segunda classe;BG-11710;Bruna Goncalves;Varejo;limoeiro do norte;-38,09909487;-5,15023902;Ceará;Brasil;Sul;MAT-ET-10001564;Material de escritório;Etiquetas;HON Etiquetas para organização de pastas, Vermelho;45,12;2;0,6;-42,88
10136;US-2019-147543;22/07/2019;26/07/2019;Segunda classe;BG-11710;Bruna Goncalves;Varejo;limoeiro do norte;-38,09909487;-5,15023902;Ceará;Brasil;Sul;TEC-CO-10000790;Tecnologia;Copiadoras;Hewlett Copiadora, Colorida;2813,7008;4;0,602;-3195,8992
10137;US-2019-147543;22/07/2019;26/07/2019;Segunda classe;BG-11710;Bruna Goncalves;Varejo;limoeiro do norte;-38,09909487;-5,15023902;Ceará;Brasil;Sul;TEC-AC-10004213;Tecnologia;Acessórios;Logitech Teclado numérico, Programável;382,56;3;0,6;-134,04
10138;US-2020-165939;20/10/2020;24/10/2020;Classe padrão;BA-11320;Brenda Almeida;Pequenas e Medias Empresas;pilar;-35,25988041;-7,259887985;Alagoas;Brasil;Sul;MÓV-CA-10003797;Móveis;Cadeiras;Harbour Creations Cadeira dobrável, Vermelho;783,12;3;0,6;-1076,88
10139;US-2020-165939;20/10/2020;24/10/2020;Classe padrão;BA-11320;Brenda Almeida;Pequenas e Medias Empresas;pilar;-35,25988041;-7,259887985;Alagoas;Brasil;Sul;MAT-FI-10004692;Material de escritório;Fichários;Avery Divisórias, Transparente;77,2;5;0,6;-44,8
10140;US-2020-165939;20/10/2020;24/10/2020;Classe padrão;BA-11320;Brenda Almeida;Pequenas e Medias Empresas;pilar;-35,25988041;-7,259887985;Alagoas;Brasil;Sul;MÓV-CA-10003784;Móveis;Cadeiras;Office Star Cadeira de praia, Ajustável;772,4;5;0,6;-367,6
10141;US-2019-136490;07/07/2019;14/07/2019;Classe padrão;LP-16990;Leonardo Pereira;Grande Empresa;bom jesus da lapa;-43,41714164;-13,25411437;Bahia;Brasil;Sul;MAT-FI-10000728;Material de escritório;Fichários;Wilson Jones Encadernadora, Durável;403,68;3;0,6;-514,92
10142;US-2018-124310;15/07/2018;21/07/2018;Classe padrão;GO-14785;Giovanna Oliveira;Grande Empresa;vassouras;-43,66387402;-22,40900757;Rio de Janeiro;Brasil;Sul;MAT-MA-10002705;Material de escritório;Materiais;Acme Tesouras, Industrial;412,32;3;0,6;-350,88
10143;US-2019-117324;09/11/2019;15/11/2019;Classe padrão;LM-17230;Letícia Martins;Varejo;barreirinhas;-42,82780251;-2,750085949;Maranhão;Brasil;Sul;MÓV-MÓ-10004443;Móveis;Móveis;Deflect-O Lâmpada, Premium;234,8;5;0,6;-259,2
10144;US-2019-117324;09/11/2019;15/11/2019;Classe padrão;LM-17230;Letícia Martins;Varejo;barreirinhas;-42,82780251;-2,750085949;Maranhão;Brasil;Sul;MAT-PA-10001605;Material de escritório;Papel;Green Bar Artigos de papelaria, Embalagem com 12;420,24;3;0,6;-263,16
10145;US-2019-111598;04/11/2019;04/11/2019;No mesmo dia;SM-20530;Sofia Melo;Varejo;surubim;-35,7567841;-7,835157057;Pernambuco;Brasil;Sul;MAT-PA-10001661;Material de escritório;Papel;Xerox Resma, Multicolorido;148;2;0,6;-185,2
10146;US-2019-111598;04/11/2019;04/11/2019;No mesmo dia;SM-20530;Sofia Melo;Varejo;surubim;-35,7567841;-7,835157057;Pernambuco;Brasil;Sul;MAT-FI-10000419;Material de escritório;Fichários;Wilson Jones Divisórias, Reciclado;54,48;3;0,6;-16,92
10147;US-2021-126515;18/12/2021;20/12/2021;Segunda classe;GF-14740;Giovanna Ferreira;Grande Empresa;pilar;-35,25988041;-7,259887985;Alagoas;Brasil;Sul;MAT-AR-10003005;Material de escritório;Arte;Sanford Tela, Azul;673,6;5;0,6;-977,4
10148;US-2021-126515;18/12/2021;20/12/2021;Segunda classe;GF-14740;Giovanna Ferreira;Grande Empresa;pilar;-35,25988041;-7,259887985;Alagoas;Brasil;Sul;MAT-EN-10003876;Material de escritório;Envelopes;Cameo Com lacre, Conjunto de 50;610,56;6;0,6;-565,44
10149;US-2019-129546;12/07/2019;12/07/2019;No mesmo dia;VO-21535;Vitór Oliveira;Pequenas e Medias Empresas;são miguel dos campos;-36,09426427;-9,779934576;Alagoas;Brasil;Sul;MAT-AR-10001385;Material de escritório;Armazenamento;Tenex Bandejas, Industrial;1020,88;7;0,6;-537,32
10150;US-2019-129546;12/07/2019;12/07/2019;No mesmo dia;VO-21535;Vitór Oliveira;Pequenas e Medias Empresas;são miguel dos campos;-36,09426427;-9,779934576;Alagoas;Brasil;Sul;MAT-AR-10003675;Material de escritório;Arte;Crayola Tela, Metal;841,92;6;0,6;-505,68
10151;US-2021-150840;24/07/2021;29/07/2021;Classe padrão;VS-21580;Vitor Silva;Varejo;registro;-47,84105475;-24,49425143;São Paulo;Brasil;Sul;MAT-AC-10003475;Material de escritório;Eletrônicos;Breville Micro-ondas, Prata;2419,68;3;0,6;-1815,12
10152;US-2019-165547;24/11/2019;26/11/2019;Primeira classe;AR-10345;Alice Ribeiro;Grande Empresa;presidente dutra;-44,49291886;-5,282374258;Maranhão;Brasil;Sul;MÓV-ES-10000008;Móveis;Estantes;Safco Biblioteca, Branco;4184,64;4;0,6;-1883,36
10153;US-2019-105753;01/08/2019;06/08/2019;Segunda classe;RF-20140;Ryan Fernandes;Pequenas e Medias Empresas;brumado;-41,6670695;-14,20543824;Bahia;Brasil;Sul;MÓV-CA-10003797;Móveis;Cadeiras;Harbour Creations Cadeira dobrável, Vermelho;1305,2;5;0,6;-1794,8
10154;US-2019-105753;01/08/2019;06/08/2019;Segunda classe;RF-20140;Ryan Fernandes;Pequenas e Medias Empresas;brumado;-41,6670695;-14,20543824;Bahia;Brasil;Sul;MÓV-CA-10003805;Móveis;Cadeiras;SAFCO Cadeira dobrável, Preto;1110,4;5;0,6;-1638,6
10155;US-2020-115308;21/11/2020;24/11/2020;Segunda classe;EF-13630;Enzo Ferreira;Varejo;bom jesus da lapa;-43,41714164;-13,25411437;Bahia;Brasil;Sul;MÓV-CA-10004691;Móveis;Cadeiras;HON Protetor de piso, Par;154,08;1;0,6;-57,92
10156;US-2020-131681;27/12/2020;29/12/2020;Segunda classe;YC-21880;Yasmin Correia;Grande Empresa;vassouras;-43,66387402;-22,40900757;Rio de Janeiro;Brasil;Sul;MAT-PA-10000595;Material de escritório;Papel;Xerox Caderno, Reciclado;70,08;1;0,6;-63,12
10157;US-2020-151400;07/12/2020;13/12/2020;Classe padrão;BR-11200;Beatriz Rocha;Varejo;presidente dutra;-44,49291886;-5,282374258;Maranhão;Brasil;Sul;MÓV-CA-10003032;Móveis;Cadeiras;HON Poltrona, Vermelho;3657,12;3;0,6;-2468,88
10158;US-2018-150406;22/07/2018;27/07/2018;Classe padrão;FM-14170;Fábio Melo;Varejo;barreirinhas;-42,82780251;-2,750085949;Maranhão;Brasil;Sul;MÓV-ES-10000189;Móveis;Estantes;Ikea Estante, Metal;2603,52;8;0,6;-3580,48
10159;US-2020-125675;23/03/2020;29/03/2020;Classe padrão;LP-17500;Luana Pinto;Varejo;bezerros;-35,75448795;-8,2353595;Pernambuco;Brasil;Sul;MAT-FI-10000258;Material de escritório;Fichários;Acco Divisórias, Transparente;42,88;2;0,6;-19,52
10160;US-2020-125675;23/03/2020;29/03/2020;Classe padrão;LP-17500;Luana Pinto;Varejo;bezerros;-35,75448795;-8,2353595;Pernambuco;Brasil;Sul;TEC-CO-10002397;Tecnologia;Copiadoras;HP Tinta, Par;1365,936;4;0,602;-1448,464
10161;US-2020-125675;23/03/2020;29/03/2020;Classe padrão;LP-17500;Luana Pinto;Varejo;bezerros;-35,75448795;-8,2353595;Pernambuco;Brasil;Sul;MAT-AC-10001078;Material de escritório;Eletrônicos;Hamilton Beach Liquidificador, Preto;187,92;1;0,6;-183,28
10162;US-2020-125675;23/03/2020;29/03/2020;Classe padrão;LP-17500;Luana Pinto;Varejo;bezerros;-35,75448795;-8,2353595;Pernambuco;Brasil;Sul;TEC-AC-10004774;Tecnologia;Acessórios;Belkin Pen drive, Durável;224,8;2;0,6;-185,6
10163;US-2020-112095;19/11/2020;24/11/2020;Classe padrão;JL-15685;Julia Lima;Grande Empresa;brumado;-41,6670695;-14,20543824;Bahia;Brasil;Sul;MAT-FI-10003303;Material de escritório;Fichários;Cardinal Encadernadora, Econômico;663,6;5;0,6;-796,4
10164;US-2020-112095;19/11/2020;24/11/2020;Classe padrão;JL-15685;Julia Lima;Grande Empresa;brumado;-41,6670695;-14,20543824;Bahia;Brasil;Sul;MAT-EN-10000534;Material de escritório;Envelopes;Ames Envelope com fecho, Prata;51,2;2;0,6;-27,2
10165;US-2020-112095;19/11/2020;24/11/2020;Classe padrão;JL-15685;Julia Lima;Grande Empresa;brumado;-41,6670695;-14,20543824;Bahia;Brasil;Sul;MAT-PA-10000038;Material de escritório;Papel;Green Bar Resma, Premium;476,16;6;0,6;-703,44
10166;US-2020-150574;25/06/2020;27/06/2020;Segunda classe;VB-21175;Vinicius Barbosa;Grande Empresa;são miguel dos campos;-36,09426427;-9,779934576;Alagoas;Brasil;Sul;MÓV-ES-10002901;Móveis;Estantes;Safco Estante, Metal;1979,2;5;0,6;-1830,8
10167;US-2020-150574;25/06/2020;27/06/2020;Segunda classe;VB-21175;Vinicius Barbosa;Grande Empresa;são miguel dos campos;-36,09426427;-9,779934576;Alagoas;Brasil;Sul;MAT-AC-10002721;Material de escritório;Eletrônicos;Cuisinart Micro-ondas, Preto;4446,24;6;0,6;-4668,96
10168;US-2020-150574;25/06/2020;27/06/2020;Segunda classe;VB-21175;Vinicius Barbosa;Grande Empresa;são miguel dos campos;-36,09426427;-9,779934576;Alagoas;Brasil;Sul;TEC-AC-10004212;Tecnologia;Acessórios;Belkin Teclado numérico, Reciclado;1481,6;10;0,6;-1668,4
10169;US-2020-150574;25/06/2020;27/06/2020;Segunda classe;VB-21175;Vinicius Barbosa;Grande Empresa;são miguel dos campos;-36,09426427;-9,779934576;Alagoas;Brasil;Sul;MÓV-ES-10003708;Móveis;Estantes;Sauder Conjunto de pratelheiras, Branco;1576,8;3;0,6;-1458,6
10170;US-2020-150574;25/06/2020;27/06/2020;Segunda classe;VB-21175;Vinicius Barbosa;Grande Empresa;são miguel dos campos;-36,09426427;-9,779934576;Alagoas;Brasil;Sul;MAT-AR-10004438;Material de escritório;Armazenamento;Smead Caixa, Tamanho real;57,6;2;0,6;-53,6
10171;US-2019-100468;13/11/2019;13/11/2019;No mesmo dia;VR-21775;Vitória Rocha;Grande Empresa;brumado;-41,6670695;-14,20543824;Bahia;Brasil;Sul;MAT-PA-10000033;Material de escritório;Papel;Eaton Resma, Embalagem com 12;409,2;5;0,6;-583,8
10172;US-2021-160164;16/10/2021;19/10/2021;Segunda classe;GA-14995;Gustavo Araujo;Varejo;bom jesus da lapa;-43,41714164;-13,25411437;Bahia;Brasil;Sul;TEC-TE-10002130;Tecnologia;Telefones;Samsung Telefone do escritório, Tamanho real;709,44;4;0,6;-514,56
10173;US-2020-156713;21/12/2020;23/12/2020;Primeira classe;DM-12715;Danilo Melo;Varejo;indaial;-49,24014046;-26,906256;Santa Catarina;Brasil;Sul;MAT-EN-10004466;Material de escritório;Envelopes;Jiffy Com lacre, Conjunto de 50;297,36;3;0,6;-267,84
10174;US-2020-156713;21/12/2020;23/12/2020;Primeira classe;DM-12715;Danilo Melo;Varejo;indaial;-49,24014046;-26,906256;Santa Catarina;Brasil;Sul;MÓV-CA-10001846;Móveis;Cadeiras;Harbour Creations Banqueta, Par;486,32;1;0,6;-571,48
10175;US-2020-156713;21/12/2020;23/12/2020;Primeira classe;DM-12715;Danilo Melo;Varejo;indaial;-49,24014046;-26,906256;Santa Catarina;Brasil;Sul;TEC-CO-10004700;Tecnologia;Copiadoras;Sharp Copiadora para uso pessoal, Par;636,8;2;0,602;-259,2
10176;US-2020-156713;21/12/2020;23/12/2020;Primeira classe;DM-12715;Danilo Melo;Varejo;indaial;-49,24014046;-26,906256;Santa Catarina;Brasil;Sul;MÓV-ME-10003943;Móveis;Mesas;Bevis Mesa de conferência, Montado;7401,84;3;0,6;-4071,36
10177;US-2020-156713;21/12/2020;23/12/2020;Primeira classe;DM-12715;Danilo Melo;Varejo;indaial;-49,24014046;-26,906256;Santa Catarina;Brasil;Sul;MÓV-ME-10004736;Móveis;Mesas;HON Mesa de conferência, Preto;4914,56;2;0,6;-5037,44
10178;US-2020-156713;21/12/2020;23/12/2020;Primeira classe;DM-12715;Danilo Melo;Varejo;indaial;-49,24014046;-26,906256;Santa Catarina;Brasil;Sul;TEC-TE-10002027;Tecnologia;Telefones;Motorola Caixa de som, Azul;1386,96;3;0,6;-1075,44
10179;US-2020-156713;21/12/2020;23/12/2020;Primeira classe;DM-12715;Danilo Melo;Varejo;indaial;-49,24014046;-26,906256;Santa Catarina;Brasil;Sul;TEC-AC-10002308;Tecnologia;Acessórios;Memorex Pen drive, Durável;78,96;1;0,6;-21,84
10180;US-2021-113019;19/11/2021;24/11/2021;Classe padrão;CC-12445;Cauã Correia;Varejo;ponte nova;-42,90968427;-20,41664342;Minas Gerais;Brasil;Sul;MAT-EN-10000492;Material de escritório;Envelopes;Ames Fita dupla face, Reciclado;233,2;5;0,6;-198,8
10181;US-2019-135790;16/02/2019;22/02/2019;Classe padrão;BC-11485;Breno Cardoso;Pequenas e Medias Empresas;indaial;-49,24014046;-26,906256;Santa Catarina;Brasil;Sul;MAT-EN-10002583;Material de escritório;Envelopes;Ames Malote, Vermelho;519,04;4;0,6;-350,56
